ID,NIVEL 1,NIVEL 2,NIVEL 3,NIVEL 4,NIVEL 5,NIVEL 6,TIPO DE EMISSAO,GÁS,TERRITÓRIO,IBGE,MUNICIPIO,ATIVIDADE ECONÔMICA,PRODUTO,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1617,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GWP-AR4,AC,1200344,AC - Manoel Urbano,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1618,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GWP-AR4,AC,1200351,AC - Marechal Thaumaturgo,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GWP-AR4,AC,1200385,AC - Plácido de Castro,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1620,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GWP-AR4,AC,1200393,AC - Porto Walter,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1621,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GWP-AR4,AC,1200401,AC - Rio Branco,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1622,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GWP-AR4,AC,1200427,AC - Rodrigues Alves,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1623,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GWP-AR4,AC,1200435,AC - Santa Rosa do Purus,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1624,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GWP-AR4,AC,1200450,AC - Senador Guiomard,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1625,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GWP-AR4,AC,1200500,AC - Sena Madureira,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GWP-AR4,AC,1200609,AC - Tarauacá,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1627,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GWP-AR4,AC,1200708,AC - Xapuri,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1628,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GWP-AR4,AC,1200807,AC - Porto Acre,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GWP-AR5,AC,1200013,AC - Acrelândia,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1630,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GWP-AR5,AC,1200054,AC - Assis Brasil,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1631,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GWP-AR5,AC,1200104,AC - Brasiléia,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1632,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GWP-AR5,AC,1200138,AC - Bujari,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1633,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GWP-AR5,AC,1200179,AC - Capixaba,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1634,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GWP-AR5,AC,1200203,AC - Cruzeiro do Sul,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1635,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GWP-AR5,AC,1200252,AC - Epitaciolândia,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GWP-AR5,AC,1200302,AC - Feijó,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1637,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GWP-AR5,AC,1200328,AC - Jordão,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1638,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GWP-AR5,AC,1200336,AC - Mâncio Lima,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1639,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GWP-AR5,AC,1200344,AC - Manoel Urbano,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1640,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GWP-AR5,AC,1200351,AC - Marechal Thaumaturgo,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1641,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GWP-AR5,AC,1200385,AC - Plácido de Castro,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1642,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GWP-AR5,AC,1200393,AC - Porto Walter,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1643,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GWP-AR5,AC,1200401,AC - Rio Branco,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1644,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GWP-AR5,AC,1200427,AC - Rodrigues Alves,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1645,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GWP-AR5,AC,1200435,AC - Santa Rosa do Purus,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1646,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GWP-AR5,AC,1200450,AC - Senador Guiomard,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1647,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GWP-AR5,AC,1200500,AC - Sena Madureira,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GWP-AR5,AC,1200609,AC - Tarauacá,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1649,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GWP-AR5,AC,1200708,AC - Xapuri,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Avícola,NA,NA,Emissão,CO2e (t) GWP-AR5,AC,1200807,AC - Porto Acre,SANEAMENTO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Bovina,NA,NA,Emissão,CH4 (t),AC,1200013,AC - Acrelândia,AGROPEC,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Bovina,NA,NA,Emissão,CH4 (t),AC,1200054,AC - Assis Brasil,AGROPEC,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Bovina,NA,NA,Emissão,CH4 (t),AC,1200104,AC - Brasiléia,AGROPEC,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1654,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Bovina,NA,NA,Emissão,CH4 (t),AC,1200138,AC - Bujari,AGROPEC,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1655,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Bovina,NA,NA,Emissão,CH4 (t),AC,1200179,AC - Capixaba,AGROPEC,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1656,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Bovina,NA,NA,Emissão,CH4 (t),AC,1200203,AC - Cruzeiro do Sul,AGROPEC,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1657,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Bovina,NA,NA,Emissão,CH4 (t),AC,1200252,AC - Epitaciolândia,AGROPEC,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1658,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Bovina,NA,NA,Emissão,CH4 (t),AC,1200302,AC - Feijó,AGROPEC,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1659,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Bovina,NA,NA,Emissão,CH4 (t),AC,1200328,AC - Jordão,AGROPEC,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1660,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Bovina,NA,NA,Emissão,CH4 (t),AC,1200336,AC - Mâncio Lima,AGROPEC,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1661,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Bovina,NA,NA,Emissão,CH4 (t),AC,1200344,AC - Manoel Urbano,AGROPEC,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1662,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Bovina,NA,NA,Emissão,CH4 (t),AC,1200351,AC - Marechal Thaumaturgo,AGROPEC,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1663,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Bovina,NA,NA,Emissão,CH4 (t),AC,1200385,AC - Plácido de Castro,AGROPEC,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1664,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Bovina,NA,NA,Emissão,CH4 (t),AC,1200393,AC - Porto Walter,AGROPEC,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1665,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Bovina,NA,NA,Emissão,CH4 (t),AC,1200401,AC - Rio Branco,AGROPEC,CAR,0,0,0,0,0,0,0,0,"78,24","86,87","91,51","114,87","126,16","128,11","118,28","126,93","159,01","261,47","241,04","258,99","309,29","282,49","254,44","266,82","276,48","266,12","292,09","275,45","277,36","272,63"
1666,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Bovina,NA,NA,Emissão,CH4 (t),AC,1200427,AC - Rodrigues Alves,AGROPEC,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1667,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Bovina,NA,NA,Emissão,CH4 (t),AC,1200435,AC - Santa Rosa do Purus,AGROPEC,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1668,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Bovina,NA,NA,Emissão,CH4 (t),AC,1200450,AC - Senador Guiomard,AGROPEC,CAR,0,0,0,0,0,0,0,0,"78,24","86,87","91,51","114,87","126,16","128,11","118,28","126,93","159,01","261,47","241,04","258,99","309,29","282,49","254,44","266,82","276,48","266,12","292,09","275,45","277,36","272,63"
1669,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Bovina,NA,NA,Emissão,CH4 (t),AC,1200500,AC - Sena Madureira,AGROPEC,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1670,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Bovina,NA,NA,Emissão,CH4 (t),AC,1200609,AC - Tarauacá,AGROPEC,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1671,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Bovina,NA,NA,Emissão,CH4 (t),AC,1200708,AC - Xapuri,AGROPEC,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1672,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Bovina,NA,NA,Emissão,CH4 (t),AC,1200807,AC - Porto Acre,AGROPEC,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1673,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Bovina,NA,NA,Emissão,CO2e (t) GTP-AR2,AC,1200013,AC - Acrelândia,AGROPEC,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1674,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Bovina,NA,NA,Emissão,CO2e (t) GTP-AR2,AC,1200054,AC - Assis Brasil,AGROPEC,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1675,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Bovina,NA,NA,Emissão,CO2e (t) GTP-AR2,AC,1200104,AC - Brasiléia,AGROPEC,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Bovina,NA,NA,Emissão,CO2e (t) GTP-AR2,AC,1200138,AC - Bujari,AGROPEC,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1677,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Bovina,NA,NA,Emissão,CO2e (t) GTP-AR2,AC,1200179,AC - Capixaba,AGROPEC,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Bovina,NA,NA,Emissão,CO2e (t) GTP-AR2,AC,1200203,AC - Cruzeiro do Sul,AGROPEC,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1679,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Bovina,NA,NA,Emissão,CO2e (t) GTP-AR2,AC,1200252,AC - Epitaciolândia,AGROPEC,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1680,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Bovina,NA,NA,Emissão,CO2e (t) GTP-AR2,AC,1200302,AC - Feijó,AGROPEC,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1681,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Bovina,NA,NA,Emissão,CO2e (t) GTP-AR2,AC,1200328,AC - Jordão,AGROPEC,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1682,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Bovina,NA,NA,Emissão,CO2e (t) GTP-AR2,AC,1200336,AC - Mâncio Lima,AGROPEC,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1683,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Bovina,NA,NA,Emissão,CO2e (t) GTP-AR2,AC,1200344,AC - Manoel Urbano,AGROPEC,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1684,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Bovina,NA,NA,Emissão,CO2e (t) GTP-AR2,AC,1200351,AC - Marechal Thaumaturgo,AGROPEC,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Bovina,NA,NA,Emissão,CO2e (t) GTP-AR2,AC,1200385,AC - Plácido de Castro,AGROPEC,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1686,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Bovina,NA,NA,Emissão,CO2e (t) GTP-AR2,AC,1200393,AC - Porto Walter,AGROPEC,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1687,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Bovina,NA,NA,Emissão,CO2e (t) GTP-AR2,AC,1200401,AC - Rio Branco,AGROPEC,CAR,0,0,0,0,0,0,0,0,"391,18","434,36","457,57","574,33","630,82","640,55","591,38","634,66","795,07","1307,35","1205,22","1294,96","1546,47","1412,46","1272,22","1334,12","1382,38","1330,6","1460,46","1377,23","1386,82","1363,15"
1688,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Bovina,NA,NA,Emissão,CO2e (t) GTP-AR2,AC,1200427,AC - Rodrigues Alves,AGROPEC,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1689,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Bovina,NA,NA,Emissão,CO2e (t) GTP-AR2,AC,1200435,AC - Santa Rosa do Purus,AGROPEC,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1690,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Bovina,NA,NA,Emissão,CO2e (t) GTP-AR2,AC,1200450,AC - Senador Guiomard,AGROPEC,CAR,0,0,0,0,0,0,0,0,"391,18","434,36","457,57","574,33","630,82","640,55","591,38","634,66","795,07","1307,35","1205,22","1294,96","1546,47","1412,46","1272,22","1334,12","1382,38","1330,6","1460,46","1377,23","1386,82","1363,15"
1691,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Bovina,NA,NA,Emissão,CO2e (t) GTP-AR2,AC,1200500,AC - Sena Madureira,AGROPEC,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1692,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Bovina,NA,NA,Emissão,CO2e (t) GTP-AR2,AC,1200609,AC - Tarauacá,AGROPEC,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1693,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Bovina,NA,NA,Emissão,CO2e (t) GTP-AR2,AC,1200708,AC - Xapuri,AGROPEC,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1694,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Bovina,NA,NA,Emissão,CO2e (t) GTP-AR2,AC,1200807,AC - Porto Acre,AGROPEC,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Bovina,NA,NA,Emissão,CO2e (t) GTP-AR4,AC,1200013,AC - Acrelândia,AGROPEC,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Bovina,NA,NA,Emissão,CO2e (t) GTP-AR4,AC,1200054,AC - Assis Brasil,AGROPEC,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1697,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Bovina,NA,NA,Emissão,CO2e (t) GTP-AR4,AC,1200104,AC - Brasiléia,AGROPEC,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1698,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Bovina,NA,NA,Emissão,CO2e (t) GTP-AR4,AC,1200138,AC - Bujari,AGROPEC,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1699,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Carne  Bovina,NA,NA,Emissão,CO2e (t) GTP-AR4,AC,1200179,AC - Capixaba,AGROPEC,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
